Id,cateId,picS,picB,name,describe,price,originPrice,author,brand,publishDate,isPChome,isNC17,couponActid,BU
QFAA9K-A90092JHP,DQCD01,/items/QFAA9KA90092JHP/000001_1653618081.jpg,/items/QFAA9KA90092JHP/000001_1653618081.jpg,【澄境】日系雙門六層大容量收納鞋櫃,"附組裝影片【澄境】日系雙門六層大容量收納鞋櫃(2色) 書櫃/玄關櫃/置物櫃/收納櫃\r\n◆ 台灣嚴製精品 
◆ 鞋櫃層板貼心可調整 
◆ 防潑水材質提高清潔簡易度 
◆ 溫馨無壓力色彩 
◆ 增加小抽屜提高收納性",1280,1280,,,,1,0,"['C047093', 'C047229', 'C047092', 'C047228', 'C047090', 'C047091', 'C047169', 'C047167', 'C047162', 'C047168']",ec
DEAB4Q-A900AWNHD,DQCD01,/items/DEAB4QA900AWNHD/000001_1661948700.jpg,/items/DEAB4QA900AWNHD/000001_1661948700.jpg,【fioJa 費歐家】 側開式 2列6層 組合鞋櫃 鞋架(鞋櫃 組合鞋櫃 ),"【fioJa 費歐家】 側開式 2列6層 組合鞋櫃 大容量多層組合收納鞋櫃\r\n讓您的鞋子有舒適空間!井然有序的排排站
鞋櫃可調整隔板，自由彈性運用~
收納各尺寸大鞋、小鞋更方便~

大容量多層組合收納鞋櫃，告別到處找鞋，
隔板可自由調整，短靴、長靴皆可輕鬆放置！
拆裝方便。擁有超大容量，完美收納你的愛鞋們！
堅固耐用，品質保證，買就附贈雨傘架喔！",1025,1025,,,,1,0,"['C047093', 'C047229', 'C047092', 'C047228', 'C047090', 'C047091', 'C047244', 'C047169', 'C047242', 'C047246', 'C047167', 'C047162', 'C047243', 'C047168']",ec
QFAA9K-A90092JHP,DQCD01,/items/QFAA9KA90092JHP/000001_1653618081.jpg,/items/QFAA9KA90092JHP/000001_1653618081.jpg,【澄境】日系雙門六層大容量收納鞋櫃,"附組裝影片【澄境】日系雙門六層大容量收納鞋櫃(2色) 書櫃/玄關櫃/置物櫃/收納櫃\r\n◆ 台灣嚴製精品 
◆ 鞋櫃層板貼心可調整 
◆ 防潑水材質提高清潔簡易度 
◆ 溫馨無壓力色彩 
◆ 增加小抽屜提高收納性",1280,1280,,,,1,0,"['C047093', 'C047229', 'C047092', 'C047228', 'C047090', 'C047091', 'C047169', 'C047167', 'C047162', 'C047168']",ec
DEABHV-A900G3Z75,DQCD3G,/items/DEABHVA900G3Z75/000001_1685066762.jpg,/items/DEABHVA900G3Z75/000001_1685066762.jpg,《HOPMA》樂活開放式十層鞋櫃 玄關櫃 開放收納櫃 置物邊櫃 鞋架-淺橡(漂流)木,"《HOPMA》樂活開放式十層鞋櫃 台灣製造 玄關櫃 開放收納櫃 置物邊櫃 鞋架-淺橡(漂流)木\r\n。mit台灣製 
。diy自行組裝 
。六片活動層板，可依需求調整高度

◤拼版柚木",1374,1374,,,,1,0,[],ec
DEDB8M-A900FU6XF,DQCD01,/items/DEDB8MA900FU6XF/000001_1670916731.jpg,/items/DEDB8MA900FU6XF/000001_1670916731.jpg,BuyJM 附插座低甲醛開放式六層鞋櫃(寬81公分),"BuyJM 附插座低甲醛開放式六層鞋櫃(寬81公分)\r\n‧六層分層，大容量收納
‧附插座
‧低甲醛板材使用安心
‧開放式收納，取物方便
‧台灣製造，品質有保障",1460,1460,,,,1,0,"['C047093', 'C047229', 'C047092', 'C047228', 'C047090', 'C047091', 'C047169', 'C047167', 'C047168']",ec
DQCD00-A900GETLB,DQCD00,/items/DQCD00A900GETLB/000001_1686711374.jpg,/items/DQCD00A900GETLB/000001_1686711374.jpg,百崴收納 42cm寬八層鞋櫃收納櫃-白色,"百崴收納 42cm寬八層鞋櫃收納櫃-白色\r\n窄長設計，適合玄關區域使用
有效的收納空間和分隔設計
簡約且現代化的設計風格",1499,1499,,,,1,0,"['C047093', 'C047229', 'C047092', 'C047228', 'C047090', 'C047091', 'C047244', 'C047169', 'C047242', 'C047246', 'C047167', 'C047162', 'C047243', 'C047168']",ec
DEDB8M-A900F3V90,DQCD01,/items/DEDB8MA900F3V90/000001_1653730045.jpg,/items/DEDB8MA900F3V90/000001_1653730045.jpg,BuyJM低甲醛開放式六層鞋櫃(寬81公分),"BuyJM低甲醛開放式六層鞋櫃(寬81公分)\r\n‧六層分層，大容量收納
‧低甲醛板材使用安心
‧開放式收納，取物方便
‧台灣製造，品質有保障",1253,1253,,,,1,0,"['C047093', 'C047229', 'C047092', 'C047228', 'C047090', 'C047091', 'C047169', 'C047168']",ec
DQCD3E-A900GPC6O,DQCD3E,/items/DQCD3EA900GPC6O/000001_1696311220.jpg,/items/DQCD3EA900GPC6O/000001_1696311220.jpg,TZUMii 推門鞋叉鞋櫃/滑門鞋櫃/雙門鞋櫃/玄關櫃-三色可選,TZUMii 推門鞋叉鞋櫃/滑門鞋櫃/雙門鞋櫃/玄關櫃-三色可選\r\n,1980,1980,,,,1,0,"['C044306', 'C044307', 'C044308', 'C047093', 'C047229', 'C047092', 'C047228', 'C047090', 'C047091', 'C044314', 'C044534', 'C044305', 'C047169', 'C047167', 'C047162', 'C047168']",ec
DQCBAQ-A900GFGBF,DQCD05,/items/DQCBAQA900GFGBF/000001_1687248046.jpg,/items/DQCBAQA900GFGBF/000001_1687248046.jpg,BuyJM MIT加深40cm五層低甲醛可堆疊實木腳寬80cm鞋櫃/收納櫃,"BuyJM MIT加深40cm五層低甲醛可堆疊實木腳寬80cm鞋櫃/收納櫃\r\n•台灣製造，品質有保障
•低甲醛e1環保板材，健康安心
•按壓式磁吸門板設計，無把手凸出最省空間
•活動隔板，可任意調整空間
•實木腳，落地擺放，避免地板灰塵",2211,2211,,,,1,0,"['C044306', 'C044302', 'C044304', 'C044307', 'C044308', 'C044303', 'C047093', 'C047229', 'C047092', 'C047228', 'C047090', 'C047091', 'C044301', 'C044314', 'C044532', 'C044313', 'C044534', 'C044305', 'C047169', 'C047167', 'C047168']",ec
DQCBAQ-A900GFGAT,DQCD05,/items/DQCBAQA900GFGAT/000001_1687247329.jpg,/items/DQCBAQA900GFGAT/000001_1687247329.jpg,BuyJM MIT加深40cm四層低甲醛可堆疊實木腳寬80cm鞋櫃/收納櫃,"BuyJM MIT加深40cm四層低甲醛可堆疊實木腳寬80cm鞋櫃/收納櫃\r\n•台灣製造，品質有保障
•低甲醛e1環保板材，健康安心
•按壓式磁吸門板設計，無把手凸出最省空間
•活動隔板，可任意調整空間
•實木腳，落地擺放，避免地板灰塵",2105,2105,,,,1,0,"['C047093', 'C047229', 'C047092', 'C047228', 'C047090', 'C047091', 'C047169', 'C047167', 'C047168']",ec
CCAA07-A9005SEHA,DQCD3G,/items/CCAA07A9005SEHA/000001_1561606550.jpg,/items/CCAA07A9005SEHA/000001_1561606550.jpg,【Hopma】雙門六格鞋櫃,"《HOPMA》雙門六格鞋櫃 台灣製造 玄關櫃 開放收納櫃 置物邊櫃 鞋架\r\n。mit台灣製
。diy自行組裝
。附門設計防塵效果佳
。大容量設計最多可收納18雙鞋",868,868,,,,1,0,"['C047093', 'C047229', 'C047092', 'C047228', 'C047090', 'C047091', 'C047169']",ec
DQCD3G-A900G9PI7,DQCD3G,/items/DQCD3GA900G9PI7/000001_1682568020.jpg,/items/DQCD3GA900G9PI7/000001_1682568020.jpg,《HOPMA》百搭風格多功能穿鞋椅 收納櫃 置物櫃 鞋櫃 邊櫃 玄關櫃 鞋架-大理石,"《HOPMA》百搭風格多功能穿鞋椅 台灣製造 收納櫃 置物櫃 鞋櫃 邊櫃 玄關櫃 鞋架-大理石\r\n◆產品特色
。mit台灣製造
。diy自行組裝 
。面板一體成型
。鐵架材質",1374,1374,,,,1,0,[],ec
DEABHV-A90094AC2,DQCD3G,/items/DEABHVA90094AC2/000001_1706495502.jpg,/items/DEABHVA90094AC2/000001_1706495502.jpg,《HOPMA》工業風四門十層鞋櫃-拼版柚木,"《HOPMA》工業風四門十層鞋櫃 台灣製造 玄關櫃 開放收納櫃 置物邊櫃 鞋架-拼版柚木\r\n★mit台灣製造
★diy自行組裝
★大容量收納機能鞋櫃
★門板伸縮轉軸輕鬆組裝
★活動層板擺放不設限

◤淺橡木
◤拼版柚木",1610,1610,,,,1,0,"{'1': 'C044306', '2': 'C044307', '3': 'C044308', '4': 'C044314', '5': 'C044534', '6': 'C044305'}",ec
QFAA8D-A9009B2XN,DQCD3G,/items/QFAA8DA9009B2XN/000001_1534130615.jpg,/items/QFAA8DA9009B2XN/000001_1534130615.jpg,《HOPMA》精選掀蓋收納鞋櫃,"《HOPMA》美背精選掀蓋收納鞋櫃 台灣製造 玄關收納 大容量置物\r\n。mit台灣製造
。diy自行組裝 
。霧黑質感把手 
。門板伸縮轉軸設計 
。通風透氣孔設計
。3片活動層板",1298,1298,,,,1,0,[],ec
DQCD3G-A900GEH84,DQCD3G,/items/DQCD3GA900GEH84/000001_1686299189.jpg,/items/DQCD3GA900GEH84/000001_1686299189.jpg,《HOPMA》合馬雙門鞋櫃 玄關櫃 收納櫃 置物邊櫃 鞋架-胡桃木,"《HOPMA》合馬雙門鞋櫃 台灣製造 玄關櫃 收納櫃 置物邊櫃 鞋架-胡桃木\r\n金屬質感把手
磁扣開合設計
層板半圓孔溝槽固定不滑動
附腳粒保護地板被刮傷
防撞墊片貼心設計",1161,1161,,,,1,0,[],ec
DQCD3G-A900GGMLM,DQCD3G,/items/DQCD3GA900GGMLM/000001_1688696715.jpg,/items/DQCD3GA900GGMLM/000001_1688696715.jpg,《HOPMA》大容量加寬掀蓋式穿鞋椅 收納坐椅 玄關矮凳 置物鞋櫃-淺橡(漂流)木,"《HOPMA》大容量加寬掀蓋式穿鞋椅 台灣製造 收納坐椅 玄關矮凳 置物鞋櫃-淺橡(漂流)木\r\n◆產品特色
。mit台灣製造
。diy自行組裝 
。可調整門板活頁、防撞消音墊片
。活動層板設計、開放式大容量空間",1048,1048,,,,1,0,[],ec
DQCD3G-A900GG6CR,DQCD3G,/items/DQCD3GA900GG6CR/000001_1688092623.jpg,/items/DQCD3GA900GG6CR/000001_1688092623.jpg,《HOPMA》樂活加深款三門五層鞋櫃 玄關櫃 收納櫃 置物邊櫃-拼版柚木,"《HOPMA》加深款三門五層鞋櫃 台灣製造 玄關櫃 收納櫃 置物邊櫃-拼版柚木\r\n★金屬質感把手
★磁扣開合設計
★層板半圓孔溝槽固定不滑動
★加深款大容量收納",1336,1336,,,,1,0,[],ec
DEABHV-A9005PCW5,DQCD3G,/items/DEABHVA9005PCW5/000001_1561714632.jpg,/items/DEABHVA9005PCW5/000001_1561714632.jpg,【Hopma】三門鞋櫃-三色可選,"《HOPMA》三門五層鞋櫃 台灣製造 玄關櫃 收納櫃 置物櫃 鞋架\r\n約可放15雙鞋(鞋款不同將造成誤差)
■mit台灣製造 
■磁扣設計，好開好拿取
■寬76x 深30.3x 高80.6cm 
■墊高腳蹄設計，防止濕氣滲透 
■大小各四片活動層版，依需求調整高度 
■胡桃木色  白橡配白  時尚白 三色可選",1273,1273,,,,1,0,[],ec
DEABJA-A900F0D5M,DQCD3E,/items/DEABJAA900F0D5M/000001_1652067945.jpg,/items/DEABJAA900F0D5M/000001_1652067945.jpg,TZUMii佐藤雙門鞋櫃,"TZUMii佐藤雙門鞋櫃\r\n●居家必備款
●活動板自由調整高度
●奶茶色門把，質感提升
●大容量收納空間",849,849,,,,1,0,[],ec
DEABJA-A900AXDH8,DQCD3E,/items/DEABJAA900AXDH8/000001_1680745653.jpg,/items/DEABJAA900AXDH8/000001_1680745653.jpg,TZUMii雙門十層鞋櫃-胡桃木色,"全館最高回饋11%P幣TZUMii雙門十層鞋櫃-胡桃木色\r\n●大容量10層可收納
●半開放式結合使用更便利
●結構穩固不易搖晃

★其他規格選擇★►胡桃木色►白色►淺橡木色",1249,1249,,,,1,0,[],ec
DQAVFO-A900G47FD,DQCD3G,/items/DQAVFOA900G47FD/000001_1678244277.jpg,/items/DQAVFOA900G47FD/000001_1678244277.jpg,《HOPMA》日式二門五層鞋櫃 玄關櫃 收納櫃 置物櫃 鞋架 雙門 大容量-淺橡(漂流)木,"《HOPMA》日式二門五層鞋櫃 台灣製造 玄關櫃 收納櫃 置物櫃 鞋架 雙門 大容量-淺橡(漂流)木\r\n◆產品特色
。mit台灣製造
。diy自行組裝 
。大空間收納
。活動式層板設計",999,999,,,,1,0,[],ec
DEABDE-A900ASNMR,DQCD3C,/items/DEABDEA900ASNMR/000001_1637028063.jpg,/items/DEABDEA900ASNMR/000001_1637028063.jpg,【RICHOME】茵德絲雙門透氣鞋櫃,"【RICHOME】茵德絲北歐風雙門透氣鞋櫃/鞋架/玄關櫃/置物櫃/收納櫃 (北歐風典雅設計)\r\n✓ 高貴典雅風格家具
✓ 塑合板貼pu防潑水設計
✓ 置物平台層板加厚設計
✓ 大容量空間，可收納16雙鞋
✓ 透氣孔通風設計，鞋子不悶臭
✓ 雙門鞋櫃，有效阻隔灰塵
✓ 可移動層板放置長靴，調整收納空間大小",1699,1699,,,,1,0,"['C044306', 'C044307', 'C044308', 'C047093', 'C047229', 'C047092', 'C047228', 'C047090', 'C047091', 'C044314', 'C044534', 'C044305', 'C047169', 'C047167', 'C047168']",ec
DEABJA-A900BRSWJ,DQCD3E,/items/DEABJAA900BRSWJ/000001_1631591897.jpg,/items/DEABJAA900BRSWJ/000001_1631591897.jpg,TZUMii馬可拉門式鞋櫃,"TZUMii馬可拉門式鞋櫃\r\n●顛覆傳統開門設計
●抽拉式開門方式鞋子一目了然
●採用1.5公分板厚堅固耐用",2199,2199,,,,1,0,"['C044306', 'C044302', 'C044304', 'C044307', 'C044308', 'C044303', 'C047093', 'C047229', 'C047092', 'C047228', 'C047090', 'C047091', 'C044301', 'C044314', 'C044532', 'C044313', 'C044534', 'C044305', 'C047169', 'C047167', 'C047162', 'C047168']",ec
DEABDE-A900ASNMR,DQCD3C,/items/DEABDEA900ASNMR/000001_1637028063.jpg,/items/DEABDEA900ASNMR/000001_1637028063.jpg,【RICHOME】茵德絲雙門透氣鞋櫃,"【RICHOME】茵德絲北歐風雙門透氣鞋櫃/鞋架/玄關櫃/置物櫃/收納櫃 (北歐風典雅設計)\r\n✓ 高貴典雅風格家具
✓ 塑合板貼pu防潑水設計
✓ 置物平台層板加厚設計
✓ 大容量空間，可收納16雙鞋
✓ 透氣孔通風設計，鞋子不悶臭
✓ 雙門鞋櫃，有效阻隔灰塵
✓ 可移動層板放置長靴，調整收納空間大小",1699,1699,,,,1,0,"['C044306', 'C044307', 'C044308', 'C047093', 'C047229', 'C047092', 'C047228', 'C047090', 'C047091', 'C044314', 'C044534', 'C044305', 'C047169', 'C047167', 'C047168']",ec
QFAAM0-A900A64DN,DQCD3G,/items/QFAAM0A900A64DN/000001_1564121859.jpg,/items/QFAAM0A900A64DN/000001_1564121859.jpg,《HOPMA》日式雙門六層鞋櫃,"《HOPMA》日式雙門六層鞋櫃 台灣製造 玄關櫃 開放收納櫃 置物邊櫃\r\nmit台灣製
diy自行組裝
附門設計防塵效果佳
大容量設計最多可收納21雙鞋",1298,1298,,,,1,0,[],ec
QFAA8D-A9009M5KA,DQCD3G,/items/QFAA8DA9009M5KA/000001_1701223829.jpg,/items/QFAA8DA9009M5KA/000001_1701223829.jpg,《HOPMA》簡約開放式十層鞋櫃,"《HOPMA》簡約開放式十層鞋櫃 台灣製造 收納置物櫃 玄關櫃\r\n。mit台灣製 
。diy自行組裝 
。開放式設計
。六片活動層板可依需求調整高度 
。層板半圓孔溝槽固定不滑動",1298,1298,,,,1,0,[],ec
DEABHV-A90091YEP,DQCD3G,/items/DEABHVA90091YEP/000001_1611108666.jpg,/items/DEABHVA90091YEP/000001_1611108666.jpg,《HOPMA》樂活三門五層鞋櫃-拼版柚木,"《HOPMA》樂活三門五層鞋櫃 台灣製造 玄關櫃 開放收納櫃 置物邊櫃-拼版柚木\r\n★mit台灣製造
★diy自行組裝
★霧黑金屬質感把手
★高質感實木腳設計


◤淺橡木
◤拼版柚木",1374,1374,,,,1,0,[],ec
CCAA07-A42291842,DQCD3E,/items/CCAA07A42291842/000001_1648091410.jpg,/items/CCAA07A42291842/000001_1648091410.jpg,《好生活》多功能三門鞋櫃,"TZUMii多功能三門鞋櫃(W80xH84/cm)\r\n•三門設計磁鐵固定
•簡單都會風格易於搭配
•加厚平台可放擺設品、鞋盒
•白色+原木色帶出迷人的簡約風采
•附大小活動層板各4+隔板托可調整
pchome聯名卡每週四享6%回饋*(免登錄)∼

↑立即申辦，請點圖片了解",999,999,,,,1,0,"['C047093', 'C047229', 'C047092', 'C047228', 'C047090', 'C047091', 'C047169', 'C047167', 'C047162', 'C047168']",ec
QFAA8D-A9009M5J6,DQCD3G,/items/QFAA8DA9009M5J6/000001_1685497248.jpg,/items/QFAA8DA9009M5J6/000001_1685497248.jpg,《HOPMA》現代三門五層鞋櫃,"《HOPMA》現代三門五層鞋櫃 台灣製造 收納置物櫃 玄關櫃\r\n。mit台灣製 
。diy自行組裝 
。四片活動層板，可依需求調整高度 
。霧黑金屬質感把手
。實木腳設計",1373,1373,,,,1,0,[],ec
DEABHV-A900FRQ7G,DQCD3G,/items/DEABHVA900FRQ7G/000001_1669081771.jpg,/items/DEABHVA900FRQ7G/000001_1669081771.jpg,《HOPMA》樂活加深款二門五格鞋櫃-拼版柚木色,"《HOPMA》樂活加深款二門五格鞋櫃 台灣製造 玄關櫃 開放收納櫃 置物邊櫃 鞋架-拼版柚木\r\n★金屬質感把手
★磁扣開合設計
★層板半圓孔溝槽固定不滑動
★加深款大容量收納

►白櫻桃
►拼版柚木",1273,1273,,,,1,0,[],ec
QFAA8D-A9009KF41,DQCD3G,/items/QFAA8DA9009KF41/000001_1670568668.jpg,/items/QFAA8DA9009KF41/000001_1670568668.jpg,《HOPMA》都會四門五層鞋櫃,"《HOPMA》都會四門五層鞋櫃 台灣製造 收納置物櫃 玄關櫃\r\n。mit台灣製 
。diy自行組裝 
。金屬質感把手
。磁扣開合設計
。活動板設計方便依鞋子調整高度 
。層板半圓孔溝槽固定不滑動
。高腳蹄阻隔地板濕氣",1625,1625,,,,1,0,"{'1': 'C044306', '2': 'C044307', '3': 'C044308', '4': 'C044314', '5': 'C044534', '6': 'C044305'}",ec
DEABJA-A9006UGF1,DQCD3E,/items/DEABJAA9006UGF1/000001_1617675486.jpg,/items/DEABJAA9006UGF1/000001_1617675486.jpg,TZUMii 胡桃木色雙門鞋櫃,"TZUMii 胡桃木色雙門鞋櫃\r\n雙門5層收納 
分層分類容量大 
隔板可自行調整 
小空間收納的幫手",799,799,,,,1,0,"['C047093', 'C047229', 'C047092', 'C047228', 'C047090', 'C047091', 'C047169', 'C047167', 'C047162', 'C047168']",ec
CCAA07-A9005SETY,DQCD3G,/items/CCAA07A9005SETY/000001_1561714511.jpg,/items/CCAA07A9005SETY/000001_1561714511.jpg,【Hopma】三門五層鞋櫃,"《HOPMA》三門五層鞋櫃 台灣製造 玄關櫃 開放收納櫃 置物邊櫃\r\n。mit台灣製
。diy自行組裝
。附大小各四片活動板
。附上四顆腳蹄，防止濕氣滲透",1018,1018,,,,1,0,"['C047093', 'C047229', 'C047092', 'C047228', 'C047090', 'C047091', 'C047169', 'C047168']",ec
DQCD3E-A900G8AOD,DQCD3E,/items/DQCD3EA900G8AOD/000001_1681346301.jpg,/items/DQCD3EA900G8AOD/000001_1681346301.jpg,TZUMii波爾高四門鞋櫃-雙色可選,"TZUMii波爾高四門鞋櫃-雙色可選\r\n●附門設計防塵效果佳
●簡約時尚雙色搭配
●活動板可依需求調整高度
●門把設計好開關",1874,1874,,,,1,0,"{'1': 'C044306', '2': 'C044307', '3': 'C044308', '4': 'C044314', '5': 'C044534', '6': 'C044305'}",ec
DEDB8L-A900B6OGQ,DQCD00,/items/DEDB8LA900B6OGQ/000001_1615440046.jpg,/items/DEDB8LA900B6OGQ/000001_1615440046.jpg,【fioJa費歐家】5門10層大容量上掀式鞋櫃(收納/置物),"【fioJa費歐家】5門10層大容量掀式多層鞋櫃(收納/置物)\r\n掀蓋式附門設計，防塵保護愛鞋有專屬的空間~
在視覺上也可以讓空間更加簡潔美觀！

加大加寬設計，適合不同收納、置物、鞋櫃…等都好放喔~
中間層固定板設計，增加鞋櫃結構的穩固性，使用更安全~

下單前可參考組裝影片
檔案名稱:組裝上掀式置物櫃 鞋櫃
https:  youtu.be 8no85toychk",998,998,,,,1,0,"['C047093', 'C047229', 'C047092', 'C047228', 'C047090', 'C047091', 'C047244', 'C047169', 'C047242', 'C047246', 'C047167', 'C047162', 'C047243', 'C047168']",ec
CCAA07-A68114950,DQCD3E,/items/CCAA07A68114950/000001_1648103473.jpg,/items/CCAA07A68114950/000001_1648103473.jpg,(簡易)五層鞋櫃,"TZUMii超值五層鞋櫃\r\n．五層收納空間
．開放式存取便利
．雙色配色不呆板
．鞋櫃、書櫃..等多用途",799,799,,,,1,0,"['C047093', 'C047229', 'C047092', 'C047228', 'C047090', 'C047091', 'C047169', 'C047167', 'C047162', 'C047168']",ec
DEAB6G-A63832626,DQCD3E,/items/DEAB6GA63832626/000001_1614651523.jpg,/items/DEAB6GA63832626/000001_1614651523.jpg,柏拉圖現代雙門鞋櫃,"柏拉圖現代雙門鞋櫃\r\n約可放15雙鞋(鞋款不同將造成誤差)
■雙門設計，隔絕灰塵髒汙
■ 採塑合板，堅固耐用
■ 活動板層，隨意調整高度
■ 靴類 涼鞋 球鞋妥善收納
■ 尺寸：61.7寬 x 32.5深 x 89高 cm",899,899,,,,1,0,"['C047093', 'C047229', 'C047092', 'C047228', 'C047090', 'C047091', 'C047169', 'C047167', 'C047162', 'C047168']",ec
DQCD3E-A900H29KB,DQCD3E,/items/DQCD3EA900H29KB/000001_1704350988.jpg,/items/DQCD3EA900H29KB/000001_1704350988.jpg,TZUMii莫爾二門一抽高鞋櫃/雙門鞋櫃/鞋架/透氣孔,TZUMii莫爾二門一抽高鞋櫃/雙門鞋櫃/鞋架/透氣孔\r\n,1799,1799,,,,1,0,"['C044306', 'C044307', 'C044308', 'C047093', 'C047229', 'C047092', 'C047228', 'C047090', 'C047091', 'C044314', 'C044534', 'C044305', 'C047169', 'C047167', 'C047162', 'C047168']",ec
DEABJA-A900C4CGN,DQCD3E,/items/DEABJAA900C4CGN/000001_1640232344.jpg,/items/DEABJAA900C4CGN/000001_1640232344.jpg,TZUMii丹尼雙門鞋櫃,"TZUMii 丹尼雙門鞋櫃\r\n●如實木質感門框外型設計
●實木腳挑高設計能輕鬆打掃地面
●超大容量，收納鞋子免煩惱
●系列搭配使居家質感更提升
●mit品質保證",2179,2179,,,,1,0,"['C044306', 'C044302', 'C044304', 'C044307', 'C044308', 'C044303', 'C047093', 'C047229', 'C047092', 'C047228', 'C047090', 'C047091', 'C044301', 'C044314', 'C044532', 'C044313', 'C044534', 'C044305', 'C047169', 'C047167', 'C047162', 'C047168']",ec
